"id","imagen","habilidades","estadisticas","tipo"
"825","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png","swarm,compound-eyes,telepathy","hp: 50,attack: 35,defense: 80,special-attack: 50,special-defense: 90,speed: 30","bug,psychic"
"826","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png","swarm,frisk,telepathy","hp: 60,attack: 45,defense: 110,special-attack: 80,special-defense: 120,speed: 90","bug,psychic"
"834","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png","strong-jaw,shell-armor,swift-swim","hp: 90,attack: 115,defense: 90,special-attack: 48,special-defense: 68,speed: 74","water,rock"
"838","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png","steam-engine,flame-body,flash-fire","hp: 80,attack: 60,defense: 90,special-attack: 60,special-defense: 70,speed: 50","rock,fire"
"839","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/839.png","steam-engine,flame-body,flash-fire","hp: 110,attack: 80,defense: 120,special-attack: 80,special-defense: 90,speed: 30","rock,fire"
"840","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/840.png","ripen,gluttony,bulletproof","hp: 40,attack: 40,defense: 80,special-attack: 40,special-defense: 40,speed: 20","grass,dragon"
"841","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/841.png","ripen,gluttony,hustle","hp: 70,attack: 110,defense: 80,special-attack: 95,special-defense: 60,speed: 70","grass,dragon"
"842","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/842.png","ripen,gluttony,thick-fat","hp: 110,attack: 85,defense: 80,special-attack: 100,special-defense: 80,speed: 30","grass,dragon"
"845","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/845.png","gulp-missile","hp: 70,attack: 85,defense: 55,special-attack: 85,special-defense: 95,speed: 85","flying,water"
"848","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/848.png","rattled,static,klutz","hp: 40,attack: 38,defense: 35,special-attack: 54,special-defense: 35,speed: 40","electric,poison"
"849","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/849.png","punk-rock,plus,technician","hp: 75,attack: 98,defense: 70,special-attack: 114,special-defense: 70,speed: 75","electric,poison"
"850","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/850.png","flash-fire,white-smoke,flame-body","hp: 50,attack: 65,defense: 45,special-attack: 50,special-defense: 50,speed: 45","fire,bug"
"851","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/851.png","flash-fire,white-smoke,flame-body","hp: 100,attack: 115,defense: 65,special-attack: 90,special-defense: 90,speed: 65","fire,bug"
"858","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/858.png","healer,anticipation,magic-bounce","hp: 57,attack: 90,defense: 95,special-attack: 136,special-defense: 103,speed: 29","psychic,fairy"
"859","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/859.png","prankster,frisk,pickpocket","hp: 45,attack: 45,defense: 30,special-attack: 55,special-defense: 40,speed: 50","dark,fairy"
"860","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/860.png","prankster,frisk,pickpocket","hp: 65,attack: 60,defense: 45,special-attack: 75,special-defense: 55,speed: 70","dark,fairy"
"861","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/861.png","prankster,frisk,pickpocket","hp: 95,attack: 120,defense: 65,special-attack: 95,special-defense: 75,speed: 60","dark,fairy"
"862","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/862.png","reckless,guts,defiant","hp: 93,attack: 90,defense: 101,special-attack: 60,special-defense: 81,speed: 95","dark,normal"
"866","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/866.png","tangled-feet,screen-cleaner,ice-body","hp: 80,attack: 85,defense: 75,special-attack: 110,special-defense: 100,speed: 70","ice,psychic"
"867","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/867.png","wandering-spirit","hp: 58,attack: 95,defense: 145,special-attack: 50,special-defense: 105,speed: 30","ground,ghost"
"872","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/872.png","shield-dust,ice-scales","hp: 30,attack: 25,defense: 35,special-attack: 45,special-defense: 30,speed: 20","ice,bug"
"873","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/873.png","shield-dust,ice-scales","hp: 70,attack: 65,defense: 60,special-attack: 125,special-defense: 90,speed: 65","ice,bug"
"876","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/876.png","inner-focus,synchronize,psychic-surge","hp: 60,attack: 65,defense: 55,special-attack: 105,special-defense: 95,speed: 95","psychic,normal"
"877","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/877.png","hunger-switch","hp: 58,attack: 95,defense: 58,special-attack: 70,special-defense: 58,speed: 97","electric,dark"
"880","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/880.png","volt-absorb,hustle,sand-rush","hp: 90,attack: 100,defense: 90,special-attack: 80,special-defense: 70,speed: 75","electric,dragon"
"881","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/881.png","volt-absorb,static,slush-rush","hp: 90,attack: 100,defense: 90,special-attack: 90,special-defense: 80,speed: 55","electric,ice"
"882","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/882.png","water-absorb,strong-jaw,sand-rush","hp: 90,attack: 90,defense: 100,special-attack: 70,special-defense: 80,speed: 75","water,dragon"
"883","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/883.png","water-absorb,ice-body,slush-rush","hp: 90,attack: 90,defense: 100,special-attack: 80,special-defense: 90,speed: 55","water,ice"
"884","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/884.png","light-metal,heavy-metal,stalwart","hp: 70,attack: 95,defense: 115,special-attack: 120,special-defense: 50,speed: 85","steel,dragon"
"885","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/885.png","clear-body,infiltrator,cursed-body","hp: 28,attack: 60,defense: 30,special-attack: 40,special-defense: 30,speed: 82","dragon,ghost"
"886","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/886.png","clear-body,infiltrator,cursed-body","hp: 68,attack: 80,defense: 50,special-attack: 60,special-defense: 50,speed: 102","dragon,ghost"
"887","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/887.png","clear-body,infiltrator,cursed-body","hp: 88,attack: 120,defense: 75,special-attack: 100,special-defense: 75,speed: 142","dragon,ghost"
"890","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/890.png","pressure","hp: 140,attack: 85,defense: 95,special-attack: 145,special-defense: 95,speed: 130","poison,dragon"
"892","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/892.png","unseen-fist","hp: 100,attack: 130,defense: 100,special-attack: 63,special-defense: 60,speed: 97","fighting,dark"
"893","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/893.png","leaf-guard","hp: 105,attack: 120,defense: 105,special-attack: 70,special-defense: 95,speed: 105","dark,grass"
"898","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/898.png","unnerve","hp: 100,attack: 80,defense: 80,special-attack: 80,special-defense: 80,speed: 80","psychic,grass"
"899","None","intimidate,frisk,sap-sipper","hp: 103,attack: 105,defense: 72,special-attack: 105,special-defense: 75,speed: 65","normal,psychic"
"900","None","swarm,sheer-force,steadfast","hp: 70,attack: 135,defense: 95,special-attack: 45,special-defense: 70,speed: 85","bug,rock"
"901","None",,"hp: 130,attack: 140,defense: 105,special-attack: 45,special-defense: 80,speed: 50","ground,normal"
"902","None","rattled,adaptability,mold-breaker","hp: 120,attack: 112,defense: 65,special-attack: 80,special-defense: 75,speed: 78","water,ghost"
"903","None","pressure,poison-touch","hp: 80,attack: 130,defense: 60,special-attack: 40,special-defense: 80,speed: 120","fighting,poison"
"904","None","poison-point,swift-swim,intimidate","hp: 85,attack: 115,defense: 95,special-attack: 65,special-defense: 65,speed: 85","dark,poison"
"905","None","healer,contrary","hp: 74,attack: 115,defense: 70,special-attack: 135,special-defense: 80,speed: 106","fairy,flying"
"909","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10004.png","anticipation,overcoat","hp: 60,attack: 79,defense: 105,special-attack: 59,special-defense: 85,speed: 36","bug,ground"
"910","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10005.png","anticipation,overcoat","hp: 60,attack: 69,defense: 95,special-attack: 69,special-defense: 95,speed: 36","bug,steel"
"911","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10006.png","serene-grace","hp: 100,attack: 103,defense: 75,special-attack: 120,special-defense: 75,speed: 127","grass,flying"
"912","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10007.png","levitate","hp: 150,attack: 120,defense: 100,special-attack: 120,special-defense: 100,speed: 90","ghost,dragon"
"913","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10008.png","levitate","hp: 50,attack: 65,defense: 107,special-attack: 105,special-defense: 107,speed: 86","electric,fire"
"914","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10009.png","levitate","hp: 50,attack: 65,defense: 107,special-attack: 105,special-defense: 107,speed: 86","electric,water"
"915","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10010.png","levitate","hp: 50,attack: 65,defense: 107,special-attack: 105,special-defense: 107,speed: 86","electric,ice"
"916","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10011.png","levitate","hp: 50,attack: 65,defense: 107,special-attack: 105,special-defense: 107,speed: 86","electric,flying"
"917","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10012.png","levitate","hp: 50,attack: 65,defense: 107,special-attack: 105,special-defense: 107,speed: 86","electric,grass"
"922","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10017.png","sheer-force,zen-mode","hp: 105,attack: 30,defense: 105,special-attack: 140,special-defense: 105,speed: 55","fire,psychic"
"923","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10018.png","serene-grace","hp: 100,attack: 128,defense: 90,special-attack: 77,special-defense: 77,speed: 128","normal,fighting"
"925","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10020.png","volt-absorb","hp: 79,attack: 105,defense: 70,special-attack: 145,special-defense: 80,speed: 101","electric,flying"
"926","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10021.png","intimidate","hp: 89,attack: 145,defense: 90,special-attack: 105,special-defense: 80,speed: 91","ground,flying"
"927","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10022.png","teravolt","hp: 125,attack: 170,defense: 100,special-attack: 120,special-defense: 90,speed: 95","dragon,ice"
"928","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10023.png","turboblaze","hp: 125,attack: 120,defense: 90,special-attack: 170,special-defense: 100,speed: 95","dragon,ice"
"929","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10024.png","justified","hp: 91,attack: 72,defense: 90,special-attack: 129,special-defense: 90,speed: 108","water,fighting"
"931","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10026.png","stance-change","hp: 60,attack: 140,defense: 50,special-attack: 140,special-defense: 50,speed: 60","steel,ghost"
"932","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10027.png","pickup,frisk,insomnia","hp: 44,attack: 66,defense: 70,special-attack: 44,special-defense: 55,speed: 56","ghost,grass"
"933","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10028.png","pickup,frisk,insomnia","hp: 54,attack: 66,defense: 70,special-attack: 44,special-defense: 55,speed: 46","ghost,grass"
"934","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10029.png","pickup,frisk,insomnia","hp: 59,attack: 66,defense: 70,special-attack: 44,special-defense: 55,speed: 41","ghost,grass"
"935","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10030.png","pickup,frisk,insomnia","hp: 55,attack: 85,defense: 122,special-attack: 58,special-defense: 75,speed: 99","ghost,grass"
"936","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10031.png","pickup,frisk,insomnia","hp: 75,attack: 95,defense: 122,special-attack: 58,special-defense: 75,speed: 69","ghost,grass"
"937","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10032.png","pickup,frisk,insomnia","hp: 85,attack: 100,defense: 122,special-attack: 58,special-defense: 75,speed: 54","ghost,grass"
"938","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10033.png","thick-fat","hp: 80,attack: 100,defense: 123,special-attack: 122,special-defense: 120,speed: 80","grass,poison"
"939","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10034.png","tough-claws","hp: 78,attack: 130,defense: 111,special-attack: 130,special-defense: 85,speed: 100","fire,dragon"
"940","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10035.png","drought","hp: 78,attack: 104,defense: 78,special-attack: 159,special-defense: 115,speed: 100","fire,flying"
"943","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10038.png","shadow-tag","hp: 60,attack: 65,defense: 80,special-attack: 170,special-defense: 95,speed: 130","ghost,poison"
"945","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10040.png","aerilate","hp: 65,attack: 155,defense: 120,special-attack: 65,special-defense: 90,speed: 105","bug,flying"
"946","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10041.png","mold-breaker","hp: 95,attack: 155,defense: 109,special-attack: 70,special-defense: 130,speed: 81","water,dark"
"947","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10042.png","tough-claws","hp: 80,attack: 135,defense: 85,special-attack: 70,special-defense: 95,speed: 150","rock,flying"
"948","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10043.png","steadfast","hp: 106,attack: 190,defense: 100,special-attack: 154,special-defense: 100,speed: 130","psychic,fighting"
"950","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10045.png","mold-breaker","hp: 90,attack: 95,defense: 105,special-attack: 165,special-defense: 110,speed: 45","electric,dragon"
"951","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10046.png","technician","hp: 70,attack: 150,defense: 140,special-attack: 65,special-defense: 100,speed: 75","bug,steel"
"952","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10047.png","skill-link","hp: 80,attack: 185,defense: 115,special-attack: 40,special-defense: 105,speed: 75","bug,fighting"
"953","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10048.png","solar-power","hp: 75,attack: 90,defense: 90,special-attack: 140,special-defense: 90,speed: 115","dark,fire"
"954","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10049.png","sand-stream","hp: 100,attack: 164,defense: 150,special-attack: 95,special-defense: 120,speed: 71","rock,dark"
"955","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10050.png","speed-boost","hp: 80,attack: 160,defense: 80,special-attack: 130,special-defense: 80,speed: 100","fire,fighting"
"956","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10051.png","pixilate","hp: 68,attack: 85,defense: 65,special-attack: 165,special-defense: 135,speed: 100","psychic,fairy"
"957","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10052.png","huge-power","hp: 50,attack: 105,defense: 125,special-attack: 55,special-defense: 95,speed: 50","steel,fairy"
"959","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10054.png","pure-power","hp: 60,attack: 100,defense: 85,special-attack: 80,special-defense: 85,speed: 100","fighting,psychic"
"963","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10058.png","sand-force","hp: 108,attack: 170,defense: 115,special-attack: 120,special-defense: 95,speed: 92","dragon,ground"
"964","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10059.png","adaptability","hp: 70,attack: 145,defense: 88,special-attack: 140,special-defense: 70,speed: 112","fighting,steel"
"965","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10060.png","snow-warning","hp: 90,attack: 132,defense: 105,special-attack: 132,special-defense: 105,speed: 30","grass,ice"
"967","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10062.png","levitate","hp: 80,attack: 100,defense: 120,special-attack: 140,special-defense: 150,speed: 110","dragon,psychic"
"968","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10063.png","levitate","hp: 80,attack: 130,defense: 100,special-attack: 160,special-defense: 120,speed: 110","dragon,psychic"
"969","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10064.png","swift-swim","hp: 100,attack: 150,defense: 110,special-attack: 95,special-defense: 110,speed: 70","water,ground"
"970","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10065.png","lightning-rod","hp: 70,attack: 110,defense: 75,special-attack: 145,special-defense: 85,speed: 145","grass,dragon"
"971","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10066.png","magic-bounce","hp: 50,attack: 85,defense: 125,special-attack: 85,special-defense: 115,speed: 20","dark,ghost"
"972","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10067.png","pixilate","hp: 75,attack: 110,defense: 110,special-attack: 110,special-defense: 105,speed: 80","dragon,fairy"
"973","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10068.png","inner-focus","hp: 68,attack: 165,defense: 95,special-attack: 65,special-defense: 115,speed: 110","psychic,fighting"
"974","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10069.png","healer","hp: 103,attack: 60,defense: 126,special-attack: 80,special-defense: 126,speed: 50","normal,fairy"
"975","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10070.png","strong-jaw","hp: 70,attack: 140,defense: 70,special-attack: 110,special-defense: 65,speed: 105","water,dark"
"976","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10071.png","shell-armor","hp: 95,attack: 75,defense: 180,special-attack: 130,special-defense: 80,speed: 30","water,psychic"
"977","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10072.png","sand-force","hp: 75,attack: 125,defense: 230,special-attack: 55,special-defense: 95,speed: 30","steel,ground"
"978","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10073.png","no-guard","hp: 83,attack: 80,defense: 80,special-attack: 135,special-defense: 80,speed: 121","normal,flying"
"980","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10075.png","magic-bounce","hp: 50,attack: 160,defense: 110,special-attack: 160,special-defense: 110,speed: 110","rock,fairy"
"981","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10076.png","tough-claws","hp: 80,attack: 145,defense: 150,special-attack: 105,special-defense: 110,speed: 110","steel,psychic"
"983","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10078.png","desolate-land","hp: 100,attack: 180,defense: 160,special-attack: 150,special-defense: 90,speed: 90","ground,fire"
"984","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10079.png","delta-stream","hp: 105,attack: 180,defense: 100,special-attack: 180,special-defense: 100,speed: 115","dragon,flying"
"991","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10086.png","magician","hp: 80,attack: 160,defense: 60,special-attack: 170,special-defense: 130,speed: 80","psychic,dark"
"992","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10087.png","sheer-force","hp: 70,attack: 120,defense: 100,special-attack: 145,special-defense: 105,speed: 20","fire,ground"
"993","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10088.png","scrappy","hp: 65,attack: 136,defense: 94,special-attack: 54,special-defense: 96,speed: 135","normal,fighting"
"994","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10089.png","aerilate","hp: 95,attack: 145,defense: 130,special-attack: 120,special-defense: 90,speed: 120","dragon,flying"
"995","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10090.png","adaptability","hp: 65,attack: 150,defense: 40,special-attack: 15,special-defense: 80,speed: 145","bug,poison"
"996","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10091.png","gluttony,hustle,thick-fat","hp: 30,attack: 56,defense: 35,special-attack: 25,special-defense: 35,speed: 72","dark,normal"
"997","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10092.png","gluttony,hustle,thick-fat","hp: 75,attack: 71,defense: 70,special-attack: 40,special-defense: 80,speed: 77","dark,normal"
"998","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10093.png","gluttony,hustle,thick-fat","hp: 75,attack: 71,defense: 70,special-attack: 40,special-defense: 80,speed: 77","dark,normal"
"1005","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10100.png","surge-surfer","hp: 60,attack: 85,defense: 50,special-attack: 95,special-defense: 85,speed: 110","electric,psychic"
"1006","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10101.png","snow-cloak,slush-rush","hp: 50,attack: 75,defense: 90,special-attack: 10,special-defense: 35,speed: 40","ice,steel"
"1007","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10102.png","snow-cloak,slush-rush","hp: 75,attack: 100,defense: 120,special-attack: 25,special-defense: 65,speed: 65","ice,steel"
"1009","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10104.png","snow-cloak,snow-warning","hp: 73,attack: 67,defense: 75,special-attack: 81,special-defense: 100,speed: 109","ice,fairy"
"1010","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10105.png","sand-veil,tangling-hair,sand-force","hp: 10,attack: 55,defense: 30,special-attack: 35,special-defense: 45,speed: 90","ground,steel"
"1011","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10106.png","sand-veil,tangling-hair,sand-force","hp: 35,attack: 100,defense: 60,special-attack: 50,special-defense: 70,speed: 110","ground,steel"
"1014","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10109.png","magnet-pull,sturdy,galvanize","hp: 40,attack: 80,defense: 100,special-attack: 30,special-defense: 30,speed: 20","rock,electric"
"1015","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10110.png","magnet-pull,sturdy,galvanize","hp: 55,attack: 95,defense: 115,special-attack: 45,special-defense: 45,speed: 35","rock,electric"
"1016","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10111.png","magnet-pull,sturdy,galvanize","hp: 80,attack: 120,defense: 130,special-attack: 55,special-defense: 65,speed: 45","rock,electric"
"1017","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10112.png","poison-touch,gluttony,power-of-alchemy","hp: 80,attack: 80,defense: 50,special-attack: 40,special-defense: 50,speed: 25","poison,dark"
"1018","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10113.png","poison-touch,gluttony,power-of-alchemy","hp: 105,attack: 105,defense: 75,special-attack: 65,special-defense: 100,speed: 50","poison,dark"
"1019","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10114.png","frisk,harvest","hp: 95,attack: 105,defense: 85,special-attack: 125,special-defense: 75,speed: 45","grass,dragon"
"1020","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10115.png","cursed-body,lightning-rod,rock-head","hp: 60,attack: 80,defense: 110,special-attack: 50,special-defense: 80,speed: 45","fire,ghost"
"1021","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10116.png","battle-bond","hp: 72,attack: 95,defense: 67,special-attack: 103,special-defense: 71,speed: 122","water,dark"
"1022","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10117.png","battle-bond","hp: 72,attack: 145,defense: 67,special-attack: 153,special-defense: 71,speed: 132","water,dark"
"1023","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10118.png","power-construct","hp: 54,attack: 100,defense: 71,special-attack: 61,special-defense: 85,speed: 115","dragon,ground"
"1024","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10119.png","power-construct","hp: 108,attack: 100,defense: 121,special-attack: 81,special-defense: 95,speed: 95","dragon,ground"
"1025","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10120.png","power-construct","hp: 216,attack: 100,defense: 121,special-attack: 91,special-defense: 95,speed: 85","dragon,ground"
"1027","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10122.png","levitate","hp: 77,attack: 70,defense: 90,special-attack: 145,special-defense: 75,speed: 43","bug,electric"
"1028","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10123.png","dancer","hp: 75,attack: 70,defense: 70,special-attack: 98,special-defense: 70,speed: 93","electric,flying"
"1029","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10124.png","dancer","hp: 75,attack: 70,defense: 70,special-attack: 98,special-defense: 70,speed: 93","psychic,flying"
"1030","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10125.png","dancer","hp: 75,attack: 70,defense: 70,special-attack: 98,special-defense: 70,speed: 93","ghost,flying"
"1034","None","corrosion,oblivious","hp: 68,attack: 64,defense: 60,special-attack: 111,special-defense: 60,speed: 117","poison,fire"
"1035","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10130.png","shields-down","hp: 60,attack: 60,defense: 100,special-attack: 60,special-defense: 100,speed: 60","rock,flying"
"1036","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10131.png","shields-down","hp: 60,attack: 60,defense: 100,special-attack: 60,special-defense: 100,speed: 60","rock,flying"
"1037","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10132.png","shields-down","hp: 60,attack: 60,defense: 100,special-attack: 60,special-defense: 100,speed: 60","rock,flying"
"1038","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10133.png","shields-down","hp: 60,attack: 60,defense: 100,special-attack: 60,special-defense: 100,speed: 60","rock,flying"
"1039","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10134.png","shields-down","hp: 60,attack: 60,defense: 100,special-attack: 60,special-defense: 100,speed: 60","rock,flying"
"1040","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10135.png","shields-down","hp: 60,attack: 60,defense: 100,special-attack: 60,special-defense: 100,speed: 60","rock,flying"
"1041","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10136.png","shields-down","hp: 60,attack: 100,defense: 60,special-attack: 100,special-defense: 60,speed: 120","rock,flying"
"1042","https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10137.png","shields-down","hp: 60,attack: 100,defense: 60,special-attack: 100,special-defense: 60,speed: 120","rock,flying"
